DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2017-0517-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh (Siddharthnagar, Balarampur, Bahraich, Shravasti, Maharajganj, Barabanki, Lakhimpur Kheri, Gorakhpur, Muzaffarnagar, Gonda, Basti, Mirzapur, Khiri, Deoria, Sitapur, Bijnore, Faizabad, Pilibhit, Farrukhabad, Mau, Kushinagar, Badaun, Ambedkar nagar, Azamgarh, Santkabir Nagar, Ghazipur, Balia)",,,No,No,No,,,Km2,,,"West Rapti, Ghaghra, Rapti, Rohin, Budhi Rapti, Ghoghi",2017,8,16,2017,8,23,101,,2700000,,2700000,,,,,,,80.4457792619455,"[{""adm2_code"":17892,""adm2_name"":""Azamgarh""},{""adm2_code"":17893,""adm2_name"":""Bahraich""},{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17898,""adm2_name"":""Basti""},{""adm2_code"":17899,""adm2_name"":""Bijnor""},{""adm2_code"":17904,""adm2_name"":""Deoria""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17908,""adm2_name"":""Farrukhabad""},{""adm2_code"":17912,""adm2_name"":""Ghazipur""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17914,""adm2_name"":""Gorakhpur""},{""adm2_code"":17921,""adm2_name"":""Lakhimpur Kheri""},{""adm2_code"":17927,""adm2_name"":""Mirzapur""},{""adm2_code"":17929,""adm2_name"":""Muzaffarnagar""},{""adm2_code"":17931,""adm2_name"":""Pilibhit""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":70257,""adm2_name"":""Ambedkar Nagar""},{""adm2_code"":70259,""adm2_name"":""Badaun""},{""adm2_code"":70261,""adm2_name"":""Balrampur""},{""adm2_code"":70271,""adm2_name"":""Kushinagar""},{""adm2_code"":70272,""adm2_name"":""Maharajganj""},{""adm2_code"":70274,""adm2_name"":""Mau""},{""adm2_code"":70275,""adm2_name"":""Sant Kabir Nagar""},{""adm2_code"":70277,""adm2_name"":""Shravasti""},{""adm2_code"":70278,""adm2_name"":""Siddharth Nagar""}]",2017-12-11,2023-09-25
2017-0535-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Restaurant,IND,India,Southern Asia,Asia,Bombay,,,No,No,No,,,,,,,2017,12,29,2017,12,29,14,,,,,,,,,,,80.4457792619455,,2018-01-02,2023-09-25
2017-0541-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,"North West, Banas river, 160 km from Jaipur, Rajasthan, Dubi, Sawai Madhopur","Bus fall from bridge, driver lost control",,No,No,No,,,,,,,2017,12,23,2017,12,23,32,,,,,,,,,,,80.4457792619455,,2018-01-02,2023-09-25
2017-0569-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Jamui, Champaran, Vaishali, Samastipur, Bihar",,,No,No,No,,,Kph,,,,2017,5,28,2017,5,28,29,,1250,,1250,,,,,,,80.4457792619455,"[{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17626,""adm2_name"":""Samastipur""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70099,""adm2_name"":""Jamui""}]",2018-04-12,2023-09-25
2017-0570-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Maldah (West Bengal),,,No,No,No,,,Kph,,,,2017,3,25,2017,3,25,4,20,,60000,60020,,,,,,,80.4457792619455,"[{""adm2_code"":17953,""adm2_name"":""Maldah""}]",2018-04-12,2023-09-25
2017-0577-IND,No,tec-tra-rai-rai,Technological,Transport,Rail,Rail,,,IND,India,Southern Asia,Asia,Auraiya district,,,No,No,No,,,,,,,2018,8,23,2018,8,23,,100,,,100,,,,,,,82.4106679610351,,2018-04-16,2023-09-25
2018-0023-IND,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Plastic factory,IND,India,Southern Asia,Asia,New Delhi,,,No,No,No,,,m3,,,,2018,1,20,2018,1,20,17,,,,,,,,,,,82.4106679610351,,2018-01-22,2023-09-25
2018-0036-IND,No,tec-mis-exp-exp,Technological,Miscellaneous accident,Explosion (Miscellaneous),Explosion (Miscellaneous),,Hotel,IND,India,Southern Asia,Asia,"Beawar (Ajmer district, Rajasthan state)",,,No,No,No,,,,,,,2018,2,16,2018,2,16,18,5,,,5,,,,,,,82.4106679610351,,2018-02-19,2023-09-25
2018-0049-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,New Delhi,,Fog,No,No,No,,4.2,°C,,,,2018,1,1,2018,2,7,44,,,,,,,,,,,82.4106679610351,"[{""adm2_code"":17633,""adm2_name"":""Delhi""}]",2018-02-27,2023-09-25
2018-0078-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Bhavnagar district (India),,,No,No,No,,,,,,,2018,3,6,2018,3,6,30,,,,,,,,,,,82.4106679610351,,2018-03-06,2023-09-25
2018-0108-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Khandala,,,No,No,No,,,,,,,2018,4,10,2018,4,10,18,15,,,15,,,,,,,82.4106679610351,,2018-04-13,2023-09-25
2018-0109-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Nurpur (Himachal Pradesh),,,No,No,No,,,,,,,2018,4,9,2018,4,9,30,12,,,12,,,,,,,82.4106679610351,,2018-04-13,2023-09-25
2018-0119-IND,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,IND,India,Southern Asia,Asia,Tamil nadu,,,No,No,No,,,Km2,,,,2018,3,10,2018,3,10,17,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2018-04-16,2023-09-25
2018-0137-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Rajasthan",,,No,No,No,,,Kph,,,,2018,4,11,2018,4,11,42,200,,,200,,,,,100000,121344,82.4106679610351,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-11,2023-09-25
2018-0138-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Kolkata,,,No,No,No,,,Kph,,,,2018,4,17,2018,4,17,18,50,22000,,22050,,,,,100000,121344,82.4106679610351,"[{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",2018-05-11,2023-09-25
2018-0142-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,,,,,2018,5,26,2018,5,26,13,5,,,5,,,,,,,82.4106679610351,,2018-05-16,2023-09-25
2018-0149-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bengale occidental, Bihar, Andhra Pradesh",,,No,No,No,,100,Kph,,,,2018,5,13,2018,5,16,95,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-22,2023-09-25
2018-0150-IND,No,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IND,India,Southern Asia,Asia,"Rajasthan, Uttar Pradesh",,,No,No,No,,,Kph,,,,2018,5,1,2018,5,10,143,200,,,200,,,,,24000,29122,82.4106679610351,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-05-22,2023-09-25
2018-0199-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Kerala, Maharashtra, Mizoram, Rajasthan",,"Slide (land, mud, snow, rock)",No,No,No,,100,Kph,,,,2018,6,1,2018,6,6,42,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1502,""adm1_name"":""Mizoram""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-19,2023-09-25
2018-0202-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, West Bengal, Assam, Tripura, Manipur, Mizoram",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2018,6,8,2018,6,12,61,,,,,,,,,50000,60672,82.4106679610351,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1502,""adm1_name"":""Mizoram""},{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-19,2023-09-25
2018-0205-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Assam, Maharashtra, Gujarat",Monsoonal rain,,No,No,No,,,Km2,,,,2018,6,22,2018,7,3,52,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2018-07-19,2023-09-25
2018-0209-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, West Bengal, Tripura",,,No,No,No,,,Kph,,,,2018,5,6,2018,5,9,32,,21000,,21000,,,,,50000,60672,82.4106679610351,"[{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-20,2023-09-25
2018-0213-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,Tripura state,Heavy rains,,No,No,No,,,Km2,,,,2018,5,17,2018,5,20,15,24,11704,,11728,,,,,10000,12134,82.4106679610351,"[{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2018-07-20,2023-09-25
2018-0214-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar, Jharkhand",,,No,No,No,,,Kph,,,,2018,5,28,2018,5,28,54,,,,,,,,,25000,30336,82.4106679610351,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-07-20,2023-09-25
2018-0216-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Dakshina Kannada and Udupi districts,Pre-monsoon rains,,No,No,No,,,Km2,,,,2018,5,29,2018,5,31,12,,4945,,4945,,,,,2500,3034,82.4106679610351,"[{""adm2_code"":17685,""adm2_name"":""Dakshin Kannad""},{""adm2_code"":70166,""adm2_name"":""Udupi""}]",2018-07-20,2023-09-25
2018-0233-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Uttarkhand state,,,No,No,No,,,,,,,2018,7,19,2018,7,19,14,17,,,17,,,,,,,82.4106679610351,,2018-07-24,2023-09-25
2018-0267-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Rajasthan",Monsoonal rain,,No,No,No,,,Km2,,,,2018,7,26,2018,7,28,33,45,1500,,1545,,,,,,,82.4106679610351,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-08-08,2023-09-25
2018-0286-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Odisha state,Heavy rains,,No,No,No,,,Km2,,,,2018,7,20,2018,7,23,20,,41430,,41430,,,,,,,82.4106679610351,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2018-08-09,2023-09-25
2018-0295-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2018-000134,,IND,India,Southern Asia,Asia,"Thrissur, Chengannur (Kerala state); West Bengal, Odisha, Assam, Nagaland, Uttar Pradesh, Himachal Pradesh, Maharashtra states",Monsoonal rains,"Broken Dam/Burst bank|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,8,7,2018,8,20,504,,23000000,220000,23220000,,,,,2852480,3461299,82.4106679610351,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17708,""adm2_name"":""Thrissur""},{""adm2_code"":70298,""adm2_name"":""Alappuzha""}]",2018-08-13,2023-09-25
2018-0338-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Jagtial (Telangana),,,No,No,No,,,,,,,2018,9,11,2018,9,11,50,,,,,,,,,,,82.4106679610351,,2018-09-14,2023-09-25
2018-0345-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Biswanath, Udalguri, Golaghat, Sivassagar/Charaideo, Barpeta, Lakhimpu, Dhemaji, Darrang (Assam, West Bengal)",,,No,No,No,,,Km2,,,,2018,8,2,2018,8,6,3,,25000,,25000,,,,,,,82.4106679610351,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""}]",2018-09-19,2023-09-25
2018-0370-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Uttar Pradesh,,,No,No,No,,,Km2,,,,2018,9,1,2018,10,6,46,,,3050,3050,,,,,,,82.4106679610351,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2018-10-11,2023-09-25
2018-0372-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Punjab, Haryana states",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2018,9,23,2018,9,24,25,,,,,,,,,,,82.4106679610351,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1505,""adm1_name"":""Punjab""}]",2018-10-11,2023-09-25
2018-0385-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,DFO:4686,Tropical storm 'Titli',IND,India,Southern Asia,Asia,"Mandasa, Godalpur, Gajapati, Ganjam, Rayagada, Puri, Kandhamal (Andhra Pradesh & Odisha)",,Flood|Surge,No,No,No,,126,Kph,,,,2018,10,11,2018,10,12,85,200,300000,,300200,,,,,920000,1116360,82.4106679610351,"[{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17811,""adm2_name"":""Ganjam""},{""adm2_code"":17818,""adm2_name"":""Puri""},{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70217,""adm2_name"":""Kandhamal""},{""adm2_code"":70224,""adm2_name"":""Rayagada""}]",2018-10-17,2023-09-25
2018-0391-IND,No,tec-tra-rai-rai,Technological,Transport,Rail,Rail,,,IND,India,Southern Asia,Asia,Amritsar (Pendjab state),,,No,No,No,,,,,,,2018,10,19,2018,10,19,59,90,,,90,,,,,,,82.4106679610351,,2018-10-22,2023-09-25
2018-0429-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Mandya district (Karnataka state),,,No,No,No,,,,,,,2018,11,24,2018,11,24,28,,,,,,,,,,,82.4106679610351,,2018-11-26,2023-09-25
2018-0431-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2018-000413,Cyclone 'Gaja',IND,India,Southern Asia,Asia,"Tamil Nadu, Nagapattinam, Tiruvarur, Thanjavur, Pudukottai, Dindigul and Ramnad, Chennai, Sivaganga, Theni, Madurai districts",,,No,No,No,,120,Kph,,,,2018,11,16,2018,11,16,45,,500000,,500000,,,,,775000,940412,82.4106679610351,"[{""adm2_code"":17876,""adm2_name"":""Pudukkottai""},{""adm2_code"":17877,""adm2_name"":""Dindigul""},{""adm2_code"":17878,""adm2_name"":""Ramanathapuram""},{""adm2_code"":17881,""adm2_name"":""Thanjavur""},{""adm2_code"":17882,""adm2_name"":""Sivaganga""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70246,""adm2_name"":""Madurai""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70250,""adm2_name"":""Theni""},{""adm2_code"":70251,""adm2_name"":""Thiruvallur""},{""adm2_code"":70253,""adm2_name"":""Tiruvannamalai""}]",2018-11-27,2023-09-25
2018-0445-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Poonch region (Kashmir province),,,No,No,No,,,,,,,2018,12,8,2018,12,8,13,13,,,13,,,,,,,82.4106679610351,,2018-12-10,2023-09-25
2018-0451-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Shop,IND,India,Southern Asia,Asia,Bombay,,Collapse,No,No,No,,,,,,,2018,12,1,2018,12,1,12,,,,,,,,,,,82.4106679610351,,2018-12-19,2023-09-25
2018-0452-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Public hospital,IND,India,Southern Asia,Asia,Bombay,,,No,No,No,,,,,,,2018,12,17,2018,12,17,8,150,,,150,,,,,,,82.4106679610351,,2018-12-19,2023-09-25
2018-0473-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Phethai',IND,India,Southern Asia,Asia,"Andhra Pradesh, Odisha",,,No,No,No,,100,Kph,,,,2018,12,17,2018,12,19,8,,10000,,10000,,,,,100000,121344,82.4106679610351,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2019-01-22,2023-09-25
2018-9372-IND,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,IND,India,Southern Asia,Asia,"Karnataka, Maharashtra states",Por rainfall,,No,No,No,,,Km2,,,,2018,9,,2019,6,,,,8200000,,8200000,,,,,1100000,1334779,82.4106679610351,"[{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2018-10-11,2023-09-25
2019-0012-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,,IND,India,Southern Asia,Asia,Hukitola,,,No,No,No,,,,,,,2019,1,2,2019,1,2,10,,,,,,,,,,,83.9041700601057,,2019-01-17,2023-09-25
2019-0060-IND,No,tec-ind-exp-exp,Technological,Industrial accident,Explosion (Industrial),Explosion (Industrial),,Fireworks factory,IND,India,Southern Asia,Asia,Bhadori (Uttar Pradesh state),,,No,No,No,,,m3,,,,2019,2,23,2019,2,23,10,,,,,,,,,,,83.9041700601057,,2019-02-25,2023-09-25
2019-0068-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Hotel 'Arpit Palace',IND,India,Southern Asia,Asia,New Delhi,,,No,No,No,,,,,,,2019,2,12,2019,2,12,17,,,,,,,,,,,83.9041700601057,,2019-03-04,2023-09-25
2019-0155-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Gujarat, Rajasthan, Madhya Pradesh, Maharashtra",,Flood,No,No,No,,,Kph,,,,2019,4,16,2019,4,17,50,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",2019-04-18,2023-09-25
2019-0164-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2019-000134,Cyclone 'Fani',IND,India,Southern Asia,Asia,Odisha province,,,No,No,No,,,Kph,,,,2019,5,3,2019,5,3,50,,20000000,,20000000,,,,,1810000,2157223,83.9041700601057,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2019-05-06,2023-09-25
2019-0217-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Patna, Gaya, Bhagalpur cities; Aurangabad, Nawada districts (Bihar)",,,No,No,No,,42.2,°C,,,,2019,6,,2019,6,,90,,,,,,,,,,,83.9041700601057,"[{""adm2_code"":17786,""adm2_name"":""Aurangabad""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17601,""adm2_name"":""Gaya""},{""adm2_code"":17616,""adm2_name"":""Nawada""},{""adm2_code"":17619,""adm2_name"":""Patna""}]",2019-06-17,2023-09-25
2019-0218-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Acute Encephalitis Syndrome (AES),IND,India,Southern Asia,Asia,"Muzaffarpur, Vaishali, Sheohar, East Champaran districts (Bihar)",,,No,No,No,,,Vaccinated,,,,2019,1,1,2019,6,17,121,418,,,418,,,,,,,83.9041700601057,,2019-06-17,2023-09-25
2019-0223-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Karnataka, Maharashtra, Madhya Pradesh, Rajasthan, Uttar Pradesh states",,,No,No,No,,,°C,,,,2019,6,,2019,6,,22,450,,,450,,,,,,,83.9041700601057,"[{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2019-06-17,2023-09-25
2019-0248-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,School,IND,India,Southern Asia,Asia,Surate,,,No,No,No,,,,,,,2019,5,24,2019,5,24,20,,,,,,,,,,,83.9041700601057,,2019-06-18,2023-09-25
2019-0288-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Mumbai, Pune, Ratnagiri Districts (Maharashtra State)",Monsoon,Broken Dam/Burst bank,No,No,No,,,Km2,,,,2019,6,28,2019,7,4,52,60,,,60,,,,,,,83.9041700601057,"[{""adm2_code"":17776,""adm2_name"":""Pune""},{""adm2_code"":17778,""adm2_name"":""Ratnagiri""},{""adm2_code"":70184,""adm2_name"":""Mumbai city""}]",2019-07-05,2023-09-25
2019-0311-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Odisha, Hyderabad",,,No,No,No,,,Kph,,,,2019,6,1,2019,6,3,10,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm2_code"":17553,""adm2_name"":""Hyderabad""}]",2019-07-10,2023-09-25
2019-0321-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Maharashtra, and Bihar",,Flood|Hail,No,No,No,,,Kph,,,,2019,6,6,2019,6,14,50,,,,,,,,,,,83.9041700601057,"[{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2019-07-12,2023-09-25
2019-0327-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Near Agra,,,No,No,No,,,,,,,2019,7,8,2019,7,8,29,18,,,18,,,,,,,83.9041700601057,,2019-07-12,2023-09-25
